previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,175,0,28,1,1695,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,208,0,19,1,1504,management,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,197,0,30,1,-957,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,240,119,18,1,-1571,blue-collar,single,unknown,no,yes,no,cellular,may,failure,1,unpref
0,32,0,12,1,1017,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,39,0,3,1,5869,services,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,241,382,14,2,-1133,admin.,single,secondary,no,yes,no,cellular,may,failure,1,unpref
10,92,90,23,1,3582,blue-collar,married,primary,no,no,yes,cellular,nov,failure,1,unpref
0,183,0,9,4,-99,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,454,0,25,2,-624,services,married,unknown,no,no,no,cellular,aug,unknown,1,unpref
0,0,0,23,3,-433,technician,single,unknown,no,no,no,cellular,aug,unknown,1,unpref
0,293,0,4,2,477,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,226,0,5,1,18341,management,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,321,0,18,1,-2384,management,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,49,0,3,3,4063,services,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,334,3,24,8,3280,technician,married,secondary,no,no,yes,unknown,may,unknown,1,unpref
0,47,0,10,1,-390,entrepreneur,married,tertiary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
0,83,0,6,1,-1303,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,299,0,26,1,-20,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,116,0,8,4,4037,services,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,179,0,27,4,4768,blue-collar,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
3,0,165,1,8,-3407,blue-collar,single,secondary,no,no,no,cellular,feb,other,1,unpref
0,79,0,13,1,2426,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,268,0,2,1,1257,blue-collar,single,primary,no,yes,yes,cellular,jul,unknown,1,unpref
0,180,0,17,1,1018,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,610,0,6,1,514,management,married,tertiary,no,no,yes,cellular,apr,unknown,1,unpref
0,777,0,1,2,-970,housemaid,divorced,secondary,no,yes,yes,cellular,feb,unknown,1,unpref
0,33,0,10,1,1136,blue-collar,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,588,0,11,2,2509,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,179,0,16,1,-682,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
2,857,308,17,2,-688,self-employed,single,tertiary,no,yes,no,cellular,may,success,1,yes
0,50,0,1,1,4371,blue-collar,single,primary,no,no,no,cellular,jun,unknown,1,unpref
0,241,1,12,1,269,management,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,26,53,16,1,-859,technician,single,secondary,no,no,no,telephone,jul,unknown,1,unpref
0,178,0,18,1,3134,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,209,0,9,3,1824,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,200,0,26,1,4059,services,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,591,0,2,1,-222,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
1,385,121,9,1,1298,blue-collar,single,tertiary,no,no,no,cellular,apr,failure,1,yes
0,0,0,13,4,-1624,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,230,1,8,1,247,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,52,0,24,1,191,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,291,0,10,1,-741,technician,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
0,113,0,25,4,-483,entrepreneur,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,10,98,6,1,2641,technician,married,secondary,no,yes,no,cellular,nov,success,1,unpref
0,83,0,18,7,2601,housemaid,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,294,0,8,1,1753,technician,married,secondary,no,no,no,cellular,mar,unknown,1,yes
0,401,0,20,1,1163,admin.,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
0,293,0,5,1,-1002,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,217,0,11,2,3139,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,320,0,17,4,94,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
2,272,260,17,2,2640,blue-collar,single,secondary,no,yes,no,cellular,may,other,1,unpref
0,0,0,5,1,-1533,unemployed,single,primary,no,yes,no,cellular,mar,unknown,1,yes
0,146,0,24,6,1233,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,54,203,27,1,3767,student,divorced,secondary,no,no,no,cellular,apr,failure,1,unpref
0,116,0,24,1,-2879,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,62,0,23,1,-1781,blue-collar,married,secondary,no,no,no,telephone,jun,unknown,1,unpref
5,180,229,17,1,3412,technician,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,257,0,5,1,-441,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
0,540,0,18,1,3324,admin.,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,796,0,12,1,4220,technician,married,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
0,256,0,18,1,3675,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,130,0,9,1,4600,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,158,0,23,6,4242,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,506,2,27,1,1999,blue-collar,married,unknown,no,yes,no,cellular,may,unknown,1,unpref
0,102,0,1,1,4251,technician,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,3,0,12,4,298,blue-collar,single,primary,no,no,no,cellular,aug,unknown,1,unpref
0,126,0,13,2,2924,admin.,single,primary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
0,229,0,9,1,-233,admin.,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,481,0,25,5,586,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,464,0,8,1,973,management,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,201,0,14,2,1574,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,134,1,19,1,1126,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,277,0,16,2,78,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,43,0,14,1,4531,technician,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,5,0,1,2,15786,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,235,1,23,1,2519,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,yes
0,136,0,30,1,535,management,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
3,1395,371,16,2,9615,technician,married,tertiary,no,yes,no,cellular,apr,other,1,unpref
0,308,0,22,2,26,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,49,0,27,1,452,blue-collar,single,secondary,no,no,yes,cellular,jan,unknown,1,unpref
0,86,1,21,13,-182,technician,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,372,0,29,3,459,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,196,132,15,1,7042,technician,single,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
0,185,0,16,1,2295,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,249,0,12,1,-1431,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,395,0,14,1,1819,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,74,0,14,1,-584,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,1,yes
0,132,0,11,1,-193,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,96,0,5,1,2992,admin.,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,70,0,11,1,7482,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
0,265,0,23,1,810,blue-collar,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,314,0,13,12,2279,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,154,1,5,6,428,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,yes
0,84,0,30,2,2883,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,131,0,19,1,1378,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,79,0,10,7,2162,management,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
0,109,16,20,1,2618,blue-collar,married,primary,no,yes,yes,cellular,nov,failure,1,unpref
0,473,0,11,1,1630,retired,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,219,0,28,4,2241,blue-collar,single,secondary,no,no,no,telephone,jul,unknown,1,unpref
0,113,0,9,2,-2153,entrepreneur,married,unknown,no,yes,no,unknown,jun,unknown,1,unpref
0,2,0,16,4,8971,unknown,divorced,primary,no,no,no,unknown,oct,unknown,1,unpref
0,342,0,7,1,-396,blue-collar,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,98,0,5,2,2267,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,267,0,25,1,3139,technician,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,695,0,27,5,2262,retired,married,secondary,no,no,no,cellular,jul,unknown,1,yes
0,65,0,14,1,2800,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,324,0,6,1,403,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
1,467,190,14,1,1449,self-employed,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,94,1,9,1,3071,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,yes
2,193,144,15,1,979,blue-collar,married,secondary,no,yes,no,cellular,mar,failure,1,unpref
0,675,0,15,3,913,technician,single,tertiary,no,yes,yes,cellular,may,unknown,unpriv,unpref
1,838,52,2,2,869,technician,single,tertiary,no,no,no,cellular,feb,success,1,yes
0,175,0,12,1,2543,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,90,0,22,4,6240,housemaid,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
0,236,0,13,5,991,management,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
2,409,373,20,1,1395,retired,divorced,secondary,no,no,no,cellular,apr,success,1,yes
0,233,0,28,1,3221,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,31,0,28,7,758,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,104,0,18,1,1277,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,54,0,12,2,418,housemaid,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,159,0,11,4,1940,services,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,183,0,16,1,2615,self-employed,single,secondary,no,no,no,cellular,sep,unknown,1,unpref
0,60,0,9,2,2306,unemployed,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,121,0,25,3,1118,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,255,0,24,2,-489,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,58,186,18,2,-710,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,27,392,13,2,1113,technician,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,126,0,12,1,3025,unemployed,single,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
0,78,0,19,5,2469,management,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,480,0,27,8,902,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,426,1,24,1,5055,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,49,0,9,1,-1882,unemployed,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,0,0,20,1,6054,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,279,0,16,8,937,blue-collar,married,primary,no,yes,yes,unknown,jun,unknown,1,unpref
0,266,0,15,1,248,services,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,1453,0,26,1,1946,blue-collar,married,secondary,no,no,yes,cellular,jan,unknown,1,unpref
0,286,0,13,1,439,management,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,189,0,30,1,-1583,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,298,0,23,5,4314,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,406,0,13,1,2179,housemaid,single,unknown,no,no,no,cellular,apr,unknown,1,unpref
0,334,0,22,1,2506,management,married,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
0,172,254,25,1,1956,blue-collar,married,secondary,no,no,yes,cellular,jun,failure,1,unpref
0,52,224,8,1,2414,management,married,tertiary,no,no,no,cellular,mar,failure,1,unpref
0,113,0,3,1,-763,management,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,220,0,5,1,-562,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,yes
0,28,0,14,5,-169,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,386,2,11,3,150,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,358,3,7,2,957,blue-collar,married,primary,no,no,no,cellular,feb,unknown,1,unpref
3,890,306,16,2,5857,blue-collar,divorced,secondary,no,yes,no,cellular,may,other,1,yes
0,170,0,20,5,1689,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,153,0,20,1,1082,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,0,0,19,1,6812,technician,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,205,0,30,1,933,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,163,0,16,2,1119,technician,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,149,1,5,1,-210,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,150,0,29,15,3326,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2,461,315,23,1,24,services,single,secondary,no,no,no,cellular,apr,other,1,unpref
0,116,0,8,2,-1327,management,single,tertiary,no,yes,no,telephone,may,unknown,1,unpref
0,43,310,11,2,3971,management,single,tertiary,no,no,no,cellular,feb,failure,1,unpref
0,662,0,2,1,-385,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,125,1,5,2,1117,management,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,116,1,4,3,-511,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,242,0,20,1,7292,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
1,217,108,18,1,5614,blue-collar,married,secondary,no,yes,yes,cellular,nov,failure,1,unpref
0,305,0,17,1,1729,admin.,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,49,0,8,1,1280,blue-collar,married,secondary,no,yes,yes,cellular,feb,unknown,1,unpref
0,314,1,23,4,1793,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,1,0,7,7,1823,management,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,224,1,5,1,5484,unemployed,married,unknown,no,yes,no,cellular,feb,unknown,1,unpref
0,99,0,19,1,705,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,1212,0,23,1,1300,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,83,1,9,1,805,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,53,0,10,1,124,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,55,40,16,2,4441,technician,married,secondary,no,no,no,cellular,aug,failure,1,unpref
0,124,0,23,4,-2125,self-employed,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,96,0,17,1,1577,blue-collar,divorced,primary,no,no,yes,cellular,nov,unknown,1,unpref
6,1617,9,28,1,1021,blue-collar,single,secondary,no,no,no,cellular,may,success,1,unpref
0,23,0,22,1,-441,self-employed,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,189,0,8,1,852,technician,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,84,0,12,1,-70,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,757,0,25,3,1951,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,141,0,4,1,1084,management,single,tertiary,no,no,no,cellular,feb,unknown,1,yes
0,309,0,14,2,4316,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,123,0,18,1,-997,admin.,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,64,0,19,1,-348,management,single,secondary,no,no,no,cellular,oct,unknown,1,unpref
0,193,0,22,1,-318,technician,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
9,599,251,21,5,3571,retired,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
0,455,1,26,1,5215,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,700,0,6,1,-1675,management,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,161,0,30,11,3202,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
7,233,244,5,1,1828,blue-collar,single,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,277,0,30,19,4168,services,married,unknown,no,yes,no,unknown,jun,unknown,1,unpref
0,122,0,12,13,1272,unemployed,divorced,tertiary,no,no,no,telephone,oct,unknown,1,unpref
0,27,0,30,1,1028,management,married,tertiary,no,no,no,cellular,jan,unknown,1,unpref
0,69,9,13,1,-293,services,married,unknown,no,yes,no,cellular,may,unknown,1,unpref
0,281,0,27,11,1990,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
6,408,372,6,1,1362,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,72,0,15,2,4366,services,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,209,0,25,5,6775,admin.,married,secondary,no,no,no,cellular,may,unknown,1,unpref
0,306,0,3,1,278,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,136,0,13,2,827,services,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,252,0,8,1,-73,admin.,single,primary,no,yes,no,cellular,may,unknown,1,unpref
0,336,0,20,1,-432,technician,single,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
2,68,377,7,2,2278,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,64,0,15,1,1417,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,144,0,29,2,-2247,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
2,119,224,16,1,3892,management,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,260,0,4,6,465,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,84,1,12,2,-588,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,126,0,10,1,3254,housemaid,married,primary,no,no,no,telephone,feb,unknown,1,unpref
0,250,0,3,1,-1183,services,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,184,0,19,1,-199,admin.,married,secondary,no,no,yes,unknown,may,unknown,1,unpref
3,208,223,2,4,-1750,management,single,secondary,no,yes,no,telephone,jun,failure,1,yes
0,120,0,17,1,2134,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,204,0,20,3,2950,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,78,184,20,1,1591,technician,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,305,0,23,1,-830,management,single,tertiary,no,no,no,cellular,apr,unknown,1,yes
0,258,0,29,33,-3313,services,married,primary,no,no,yes,unknown,jul,unknown,1,unpref
2,143,189,22,1,-338,management,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
5,267,185,15,1,384,blue-collar,married,primary,no,yes,no,cellular,apr,failure,1,unpref
0,275,0,18,1,3471,management,single,unknown,no,yes,no,cellular,nov,unknown,1,unpref
0,255,0,4,1,1042,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,134,0,8,1,1230,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,38,0,30,1,-1468,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
0,101,1,22,2,-501,entrepreneur,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,180,0,3,2,1425,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,119,6,6,1,3472,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,68,0,18,1,1093,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
